timestamp,heart_rate_bpm,sleep_hours,step_count,calories_burned,activity_type
2025-12-29 06:35:00,79,0.0,33,2.11,Walking
2025-12-29 06:40:00,90,0.0,67,3.59,Walking
2025-12-29 06:45:00,84,0.0,62,3.32,Walking
2025-12-29 06:50:00,84,0.0,65,3.45,Walking
2025-12-29 06:55:00,78,0.0,30,1.99,Walking
2025-12-29 07:00:00,89,0.0,53,3.02,Walking
2025-12-29 07:05:00,89,0.0,58,3.21,Walking
2025-12-29 07:10:00,89,0.0,34,2.25,Walking
2025-12-29 07:15:00,82,0.0,58,3.15,Walking
2025-12-29 07:20:00,85,0.0,44,2.61,Walking
2025-12-29 07:25:00,81,0.0,68,3.54,Walking
2025-12-29 07:30:00,84,0.0,47,2.72,Walking
2025-12-29 07:35:00,82,0.0,65,3.42,Walking
2025-12-29 07:40:00,79,0.0,38,2.31,Walking
2025-12-29 07:45:00,82,0.0,63,3.34,Walking
2025-12-29 07:50:00,85,0.0,48,2.77,Walking
2025-12-29 07:55:00,84,0.0,68,3.56,Walking
2025-12-29 08:00:00,94,0.0,37,2.42,Walking
2025-12-29 08:05:00,86,0.0,52,2.95,Walking
2025-12-29 08:10:00,86,0.0,66,3.5,Walking
2025-12-29 08:15:00,79,0.0,32,2.08,Walking
2025-12-29 08:20:00,84,0.0,54,3.0,Walking
2025-12-29 08:25:00,85,0.0,66,3.49,Walking
2025-12-29 08:30:00,83,0.0,62,3.31,Walking
2025-12-29 08:35:00,82,0.0,40,2.42,Walking
2025-12-29 08:40:00,87,0.0,67,3.56,Walking
2025-12-29 08:45:00,82,0.0,42,2.51,Walking
2025-12-29 08:50:00,89,0.0,67,3.57,Walking
2025-12-29 08:55:00,83,0.0,46,2.68,Walking
2025-12-29 09:00:00,60,0.0,5,0.81,Resting
2025-12-29 09:05:00,64,0.0,4,0.81,Resting
2025-12-29 09:10:00,66,0.0,4,0.83,Resting
2025-12-29 09:15:00,63,0.0,4,0.79,Resting
2025-12-29 09:20:00,60,0.0,2,0.68,Resting
2025-12-29 09:25:00,64,0.0,3,0.76,Resting
2025-12-29 09:30:00,69,0.0,6,0.93,Resting
2025-12-29 09:35:00,67,0.0,7,0.96,Resting
2025-12-29 09:40:00,73,0.0,4,0.9,Resting
2025-12-29 09:45:00,69,0.0,4,0.86,Resting
2025-12-29 09:50:00,65,0.0,5,0.85,Resting
2025-12-29 09:55:00,65,0.0,3,0.77,Resting
2025-12-29 10:00:00,67,0.0,2,0.76,Resting
2025-12-29 10:05:00,69,0.0,6,0.93,Resting
2025-12-29 10:10:00,60,0.0,4,0.76,Resting
2025-12-29 10:15:00,63,0.0,7,0.92,Resting
2025-12-29 10:20:00,66,0.0,8,0.98,Resting
2025-12-29 10:25:00,69,0.0,1,0.74,Resting
2025-12-29 10:30:00,70,0.0,9,1.06,Resting
2025-12-29 10:35:00,67,0.0,2,0.76,Resting
2025-12-29 10:40:00,72,0.0,6,0.96,Resting
2025-12-29 10:45:00,69,0.0,2,0.77,Resting
2025-12-29 10:50:00,67,0.0,0,0.67,Resting
2025-12-29 10:55:00,62,0.0,3,0.74,Resting
2025-12-29 11:00:00,63,0.0,2,0.72,Resting
2025-12-29 11:05:00,62,0.0,6,0.87,Resting
2025-12-29 11:10:00,70,0.0,7,0.99,Resting
2025-12-29 11:15:00,59,0.0,8,0.92,Resting
2025-12-29 11:20:00,68,0.0,7,0.97,Resting
2025-12-29 11:25:00,73,0.0,6,0.97,Resting
2025-12-29 11:30:00,58,0.0,3,0.71,Resting
2025-12-29 11:35:00,68,0.0,1,0.73,Resting
2025-12-29 11:40:00,67,0.0,1,0.72,Resting
2025-12-29 11:45:00,61,0.0,7,0.89,Resting
2025-12-29 11:50:00,67,0.0,3,0.79,Resting
2025-12-29 11:55:00,62,0.0,8,0.94,Resting
2025-12-29 12:00:00,125,0.0,108,5.58,Running
2025-12-29 12:05:00,130,0.0,107,5.59,Running
2025-12-29 12:10:00,127,0.0,132,6.56,Running
2025-12-29 12:15:00,124,0.0,119,6.01,Running
2025-12-29 12:20:00,132,0.0,115,5.92,Running
2025-12-29 12:25:00,123,0.0,129,6.4,Running
2025-12-29 12:30:00,128,0.0,103,5.4,Running
2025-12-29 12:35:00,131,0.0,113,5.84,Running
2025-12-29 12:40:00,128,0.0,147,7.16,Running
2025-12-29 12:45:00,133,0.0,114,5.9,Running
2025-12-29 12:50:00,125,0.0,116,5.9,Running
2025-12-29 12:55:00,130,0.0,107,5.59,Running
2025-12-29 13:00:00,116,0.0,110,5.56,Running
2025-12-29 13:05:00,131,0.0,146,7.16,Running
2025-12-29 13:10:00,128,0.0,100,5.28,Running
2025-12-29 13:15:00,122,0.0,116,5.86,Running
2025-12-29 13:20:00,134,0.0,114,5.91,Running
2025-12-29 13:25:00,134,0.0,102,5.42,Running
2025-12-29 13:30:00,127,0.0,126,6.31,Running
2025-12-29 13:35:00,128,0.0,120,6.08,Running
2025-12-29 13:40:00,128,0.0,115,5.89,Running
2025-12-29 13:45:00,133,0.0,110,5.73,Running
2025-12-29 13:50:00,135,0.0,105,5.56,Running
2025-12-29 13:55:00,127,0.0,127,6.36,Running
2025-12-29 14:00:00,89,0.0,65,3.5,Walking
2025-12-29 14:05:00,83,0.0,34,2.2,Walking
2025-12-29 14:10:00,89,0.0,54,3.06,Walking
2025-12-29 14:15:00,93,0.0,32,2.21,Walking
2025-12-29 14:20:00,82,0.0,53,2.95,Walking
2025-12-29 14:25:00,87,0.0,39,2.44,Walking
2025-12-29 14:30:00,88,0.0,47,2.76,Walking
2025-12-29 14:35:00,90,0.0,39,2.47,Walking
2025-12-29 14:40:00,88,0.0,30,2.08,Walking
2025-12-29 14:45:00,80,0.0,33,2.13,Walking
2025-12-29 14:50:00,79,0.0,67,3.48,Walking
2025-12-29 14:55:00,82,0.0,61,3.27,Walking
2025-12-29 15:00:00,84,0.0,60,3.25,Walking
2025-12-29 15:05:00,88,0.0,62,3.36,Walking
2025-12-29 15:10:00,81,0.0,31,2.05,Walking
2025-12-29 15:15:00,84,0.0,38,2.36,Walking
2025-12-29 15:20:00,82,0.0,38,2.34,Walking
2025-12-29 15:25:00,93,0.0,65,3.53,Walking
2025-12-29 15:30:00,85,0.0,35,2.25,Walking
2025-12-29 15:35:00,82,0.0,46,2.67,Walking
2025-12-29 15:40:00,83,0.0,64,3.39,Walking
2025-12-29 15:45:00,84,0.0,30,2.05,Walking
2025-12-29 15:50:00,86,0.0,42,2.55,Walking
2025-12-29 15:55:00,88,0.0,39,2.44,Walking
2025-12-29 16:00:00,86,0.0,55,3.06,Walking
2025-12-29 16:05:00,79,0.0,67,3.47,Walking
2025-12-29 16:10:00,80,0.0,57,3.08,Walking
2025-12-29 16:15:00,79,0.0,36,2.24,Walking
2025-12-29 16:20:00,85,0.0,31,2.1,Walking
2025-12-29 16:25:00,87,0.0,32,2.16,Walking
2025-12-29 16:30:00,93,0.0,44,2.69,Walking
2025-12-29 16:35:00,75,0.0,66,3.4,Walking
2025-12-29 16:40:00,83,0.0,51,2.87,Walking
2025-12-29 16:45:00,85,0.0,48,2.77,Walking
2025-12-29 16:50:00,89,0.0,45,2.69,Walking
2025-12-29 16:55:00,87,0.0,50,2.88,Walking
2025-12-29 17:00:00,90,0.0,66,3.54,Walking
2025-12-29 17:05:00,84,0.0,55,3.05,Walking
2025-12-29 17:10:00,82,0.0,35,2.22,Walking
2025-12-29 17:15:00,85,0.0,32,2.13,Walking
2025-12-29 17:20:00,88,0.0,41,2.52,Walking
2025-12-29 17:25:00,80,0.0,38,2.33,Walking
2025-12-29 17:30:00,80,0.0,42,2.49,Walking
2025-12-29 17:35:00,88,0.0,51,2.93,Walking
2025-12-29 17:40:00,88,0.0,30,2.09,Walking
2025-12-29 17:45:00,90,0.0,60,3.31,Walking
2025-12-29 17:50:00,81,0.0,30,2.02,Walking
2025-12-29 17:55:00,88,0.0,69,3.64,Walking
2025-12-29 18:00:00,118,0.0,106,5.43,Workout
2025-12-29 18:05:00,120,0.0,79,4.37,Workout
2025-12-29 18:10:00,119,0.0,110,5.6,Workout
2025-12-29 18:15:00,115,0.0,113,5.68,Workout
2025-12-29 18:20:00,121,0.0,118,5.93,Workout
2025-12-29 18:25:00,118,0.0,76,4.22,Workout
2025-12-29 18:30:00,116,0.0,70,3.96,Workout
2025-12-29 18:35:00,119,0.0,86,4.63,Workout
2025-12-29 18:40:00,116,0.0,64,3.73,Workout
2025-12-29 18:45:00,119,0.0,108,5.52,Workout
2025-12-29 18:50:00,117,0.0,119,5.94,Workout
2025-12-29 18:55:00,120,0.0,86,4.64,Workout
2025-12-29 19:00:00,119,0.0,119,5.96,Workout
2025-12-29 19:05:00,120,0.0,109,5.56,Workout
2025-12-29 19:10:00,120,0.0,64,3.77,Workout
2025-12-29 19:15:00,120,0.0,88,4.72,Workout
2025-12-29 19:20:00,125,0.0,101,5.29,Workout
2025-12-29 19:25:00,113,0.0,72,4.01,Workout
2025-12-29 19:30:00,121,0.0,73,4.13,Workout
2025-12-29 19:35:00,126,0.0,105,5.47,Workout
2025-12-29 19:40:00,121,0.0,111,5.66,Workout
2025-12-29 19:45:00,117,0.0,118,5.89,Workout
2025-12-29 19:50:00,119,0.0,68,3.91,Workout
2025-12-29 19:55:00,123,0.0,64,3.8,Workout
2025-12-29 20:00:00,58,0.0,6,0.82,Resting
2025-12-29 20:05:00,66,0.0,2,0.74,Resting
2025-12-29 20:10:00,69,0.0,1,0.73,Resting
2025-12-29 20:15:00,63,0.0,6,0.88,Resting
2025-12-29 20:20:00,59,0.0,8,0.91,Resting
2025-12-29 20:25:00,68,0.0,5,0.89,Resting
2025-12-29 20:30:00,62,0.0,9,0.99,Resting
2025-12-29 20:35:00,64,0.0,3,0.77,Resting
2025-12-29 20:40:00,61,0.0,7,0.89,Resting
2025-12-29 20:45:00,63,0.0,5,0.83,Resting
2025-12-29 20:50:00,70,0.0,7,0.98,Resting
2025-12-29 20:55:00,65,0.0,9,1.02,Resting
2025-12-29 21:00:00,67,0.0,3,0.79,Resting
2025-12-29 21:05:00,64,0.0,6,0.89,Resting
2025-12-29 21:10:00,65,0.0,2,0.74,Resting
2025-12-29 21:15:00,58,0.0,8,0.91,Resting
2025-12-29 21:20:00,63,0.0,7,0.92,Resting
2025-12-29 21:25:00,70,0.0,8,1.03,Resting
2025-12-29 21:30:00,70,0.0,1,0.74,Resting
2025-12-29 21:35:00,63,0.0,8,0.95,Resting
2025-12-29 21:40:00,71,0.0,6,0.95,Resting
2025-12-29 21:45:00,64,0.0,9,1.01,Resting
2025-12-29 21:50:00,70,0.0,6,0.94,Resting
2025-12-29 21:55:00,71,0.0,9,1.08,Resting
2025-12-29 22:00:00,64,0.0,8,0.97,Resting
2025-12-29 22:05:00,58,0.0,0,0.59,Resting
2025-12-29 22:10:00,63,0.0,0,0.63,Resting
2025-12-29 22:15:00,69,0.0,3,0.82,Resting
2025-12-29 22:20:00,60,0.0,0,0.61,Resting
2025-12-29 22:25:00,64,0.0,6,0.88,Resting
2025-12-29 22:30:00,66,0.0,9,1.03,Resting
2025-12-29 22:35:00,70,0.0,3,0.83,Resting
2025-12-29 22:40:00,60,0.0,6,0.85,Resting
2025-12-29 22:45:00,64,0.0,1,0.68,Resting
2025-12-29 22:50:00,66,0.0,8,0.99,Resting
2025-12-29 22:55:00,64,0.0,7,0.92,Resting
2025-12-29 23:00:00,69,0.0,6,0.94,Resting
2025-12-29 23:05:00,67,0.0,2,0.75,Resting
2025-12-29 23:10:00,62,0.0,0,0.63,Resting
2025-12-29 23:15:00,75,0.0,5,0.95,Resting
2025-12-29 23:20:00,62,0.0,1,0.66,Resting
2025-12-29 23:25:00,71,0.0,3,0.84,Resting
2025-12-29 23:30:00,63,0.0,8,0.95,Resting
2025-12-29 23:35:00,65,0.0,6,0.89,Resting
2025-12-29 23:40:00,60,0.0,9,0.96,Resting
2025-12-29 23:45:00,62,0.0,3,0.74,Resting
2025-12-29 23:50:00,59,0.0,5,0.79,Resting
2025-12-29 23:55:00,60,0.0,6,0.85,Resting
2025-12-30 00:00:00,58,0.08,8,0.91,Sleeping
2025-12-30 00:05:00,59,0.17,5,0.79,Sleeping
2025-12-30 00:10:00,55,0.25,4,0.72,Sleeping
2025-12-30 00:15:00,47,0.33,6,0.71,Sleeping
2025-12-30 00:20:00,65,0.42,7,0.93,Sleeping
2025-12-30 00:25:00,52,0.5,4,0.68,Sleeping
2025-12-30 00:30:00,56,0.58,7,0.85,Sleeping
2025-12-30 00:35:00,60,0.67,0,0.61,Sleeping
2025-12-30 00:40:00,52,0.75,1,0.57,Sleeping
2025-12-30 00:45:00,55,0.83,9,0.92,Sleeping
2025-12-30 00:50:00,59,0.92,9,0.96,Sleeping
2025-12-30 00:55:00,52,1.0,1,0.57,Sleeping
2025-12-30 01:00:00,53,1.08,2,0.61,Sleeping
2025-12-30 01:05:00,56,1.17,4,0.72,Sleeping
2025-12-30 01:10:00,56,1.25,6,0.8,Sleeping
2025-12-30 01:15:00,54,1.33,7,0.82,Sleeping
2025-12-30 01:20:00,51,1.42,8,0.84,Sleeping
2025-12-30 01:25:00,50,1.5,7,0.79,Sleeping
2025-12-30 01:30:00,53,1.58,6,0.77,Sleeping
2025-12-30 01:35:00,57,1.67,5,0.78,Sleeping
2025-12-30 01:40:00,64,1.75,1,0.69,Sleeping
2025-12-30 01:45:00,62,1.83,7,0.9,Sleeping
2025-12-30 01:50:00,54,1.92,8,0.86,Sleeping
2025-12-30 01:55:00,55,2.0,6,0.8,Sleeping
2025-12-30 02:00:00,52,2.08,3,0.64,Sleeping
2025-12-30 02:05:00,48,2.17,7,0.77,Sleeping
2025-12-30 02:10:00,56,2.25,0,0.57,Sleeping
2025-12-30 02:15:00,54,2.33,0,0.55,Sleeping
2025-12-30 02:20:00,57,2.42,8,0.89,Sleeping
2025-12-30 02:25:00,46,2.5,5,0.66,Sleeping
2025-12-30 02:30:00,55,2.58,1,0.59,Sleeping
2025-12-30 02:35:00,54,2.67,9,0.9,Sleeping
2025-12-30 02:40:00,49,2.75,9,0.85,Sleeping
2025-12-30 02:45:00,55,2.83,6,0.8,Sleeping
2025-12-30 02:50:00,54,2.92,4,0.71,Sleeping
2025-12-30 02:55:00,48,3.0,7,0.77,Sleeping
2025-12-30 03:00:00,57,3.08,1,0.62,Sleeping
2025-12-30 03:05:00,52,3.17,2,0.61,Sleeping
2025-12-30 03:10:00,51,3.25,1,0.55,Sleeping
2025-12-30 03:15:00,49,3.33,1,0.54,Sleeping
2025-12-30 03:20:00,55,3.42,0,0.56,Sleeping
2025-12-30 03:25:00,63,3.5,8,0.96,Sleeping
2025-12-30 03:30:00,54,3.58,8,0.87,Sleeping
2025-12-30 03:35:00,59,3.67,8,0.91,Sleeping
2025-12-30 03:40:00,52,3.75,1,0.56,Sleeping
2025-12-30 03:45:00,64,3.83,4,0.81,Sleeping
2025-12-30 03:50:00,56,3.92,7,0.84,Sleeping
2025-12-30 03:55:00,48,4.0,6,0.73,Sleeping
2025-12-30 04:00:00,56,4.08,0,0.57,Sleeping
2025-12-30 04:05:00,48,4.17,3,0.6,Sleeping
2025-12-30 04:10:00,58,4.25,7,0.86,Sleeping
2025-12-30 04:15:00,47,4.33,2,0.56,Sleeping
2025-12-30 04:20:00,56,4.42,1,0.6,Sleeping
2025-12-30 04:25:00,58,4.5,5,0.79,Sleeping
2025-12-30 04:30:00,51,4.58,6,0.75,Sleeping
2025-12-30 04:35:00,50,4.67,4,0.67,Sleeping
2025-12-30 04:40:00,54,4.75,8,0.86,Sleeping
2025-12-30 04:45:00,53,4.83,4,0.7,Sleeping
2025-12-30 04:50:00,53,4.92,6,0.78,Sleeping
2025-12-30 04:55:00,59,5.0,4,0.75,Sleeping
2025-12-30 05:00:00,55,5.08,6,0.8,Sleeping
2025-12-30 05:05:00,56,5.17,1,0.61,Sleeping
2025-12-30 05:10:00,58,5.25,8,0.91,Sleeping
2025-12-30 05:15:00,58,5.33,5,0.79,Sleeping
2025-12-30 05:20:00,53,5.42,6,0.78,Sleeping
2025-12-30 05:25:00,55,5.5,3,0.68,Sleeping
2025-12-30 05:30:00,48,5.58,1,0.52,Sleeping
2025-12-30 05:35:00,54,5.67,6,0.79,Sleeping
2025-12-30 05:40:00,55,5.75,4,0.71,Sleeping
2025-12-30 05:45:00,57,5.83,2,0.66,Sleeping
2025-12-30 05:50:00,62,5.92,0,0.62,Sleeping
2025-12-30 05:55:00,52,6.0,5,0.73,Sleeping
2025-12-30 06:00:00,85,0.0,31,2.1,Walking
2025-12-30 06:05:00,90,0.0,48,2.82,Walking
2025-12-30 06:10:00,83,0.0,60,3.23,Walking
2025-12-30 06:15:00,91,0.0,60,3.32,Walking
2025-12-30 06:20:00,80,0.0,42,2.49,Walking
2025-12-30 06:25:00,78,0.0,32,2.06,Walking
2025-12-30 06:30:00,86,0.0,62,3.34,Walking
2025-12-30 06:35:00,83,0.0,67,3.52,Walking
2025-12-30 06:40:00,73,0.0,52,2.81,Walking
2025-12-30 06:45:00,84,0.0,68,3.57,Walking
2025-12-30 06:50:00,84,0.0,58,3.16,Walking
2025-12-30 06:55:00,85,0.0,43,2.57,Walking
2025-12-30 07:00:00,87,0.0,47,2.75,Walking
2025-12-30 07:05:00,86,0.0,34,2.23,Walking
2025-12-30 07:10:00,90,0.0,59,3.27,Walking
2025-12-30 07:15:00,82,0.0,49,2.78,Walking
2025-12-30 07:20:00,80,0.0,47,2.68,Walking
2025-12-30 07:25:00,88,0.0,52,2.96,Walking
2025-12-30 07:30:00,85,0.0,67,3.54,Walking
2025-12-30 07:35:00,81,0.0,34,2.17,Walking
2025-12-30 07:40:00,81,0.0,61,3.25,Walking
2025-12-30 07:45:00,86,0.0,33,2.18,Walking
2025-12-30 07:50:00,77,0.0,30,1.97,Walking
2025-12-30 07:55:00,83,0.0,44,2.6,Walking
2025-12-30 08:00:00,80,0.0,38,2.32,Walking
2025-12-30 08:05:00,82,0.0,37,2.31,Walking
2025-12-30 08:10:00,82,0.0,53,2.94,Walking
2025-12-30 08:15:00,83,0.0,38,2.36,Walking
2025-12-30 08:20:00,87,0.0,38,2.39,Walking
2025-12-30 08:25:00,83,0.0,47,2.71,Walking
2025-12-30 08:30:00,85,0.0,64,3.42,Walking
2025-12-30 08:35:00,81,0.0,38,2.34,Walking
2025-12-30 08:40:00,84,0.0,30,2.05,Walking
2025-12-30 08:45:00,83,0.0,34,2.2,Walking
2025-12-30 08:50:00,83,0.0,46,2.67,Walking
2025-12-30 08:55:00,82,0.0,43,2.55,Walking
2025-12-30 09:00:00,71,0.0,5,0.92,Resting
2025-12-30 09:05:00,67,0.0,1,0.71,Resting
2025-12-30 09:10:00,65,0.0,2,0.73,Resting
2025-12-30 09:15:00,62,0.0,6,0.86,Resting
2025-12-30 09:20:00,64,0.0,6,0.89,Resting
2025-12-30 09:25:00,59,0.0,8,0.92,Resting
2025-12-30 09:30:00,64,0.0,9,1.0,Resting
2025-12-30 09:35:00,66,0.0,6,0.9,Resting
2025-12-30 09:40:00,67,0.0,8,1.0,Resting
2025-12-30 09:45:00,74,0.0,8,1.06,Resting
2025-12-30 09:50:00,57,0.0,8,0.9,Resting
2025-12-30 09:55:00,64,0.0,9,1.0,Resting
2025-12-30 10:00:00,62,0.0,7,0.9,Resting
2025-12-30 10:05:00,65,0.0,8,0.97,Resting
2025-12-30 10:10:00,68,0.0,0,0.68,Resting
2025-12-30 10:15:00,70,0.0,3,0.83,Resting
2025-12-30 10:20:00,74,0.0,2,0.82,Resting
2025-12-30 10:25:00,70,0.0,7,0.99,Resting
2025-12-30 10:30:00,56,0.0,5,0.77,Resting
2025-12-30 10:35:00,59,0.0,6,0.83,Resting
2025-12-30 10:40:00,61,0.0,8,0.94,Resting
2025-12-30 10:45:00,61,0.0,5,0.82,Resting
2025-12-30 10:50:00,62,0.0,1,0.66,Resting
2025-12-30 10:55:00,60,0.0,5,0.8,Resting
2025-12-30 11:00:00,68,0.0,2,0.77,Resting
2025-12-30 11:05:00,69,0.0,6,0.93,Resting
2025-12-30 11:10:00,61,0.0,0,0.62,Resting
2025-12-30 11:15:00,67,0.0,4,0.83,Resting
2025-12-30 11:20:00,60,0.0,3,0.72,Resting
2025-12-30 11:25:00,65,0.0,6,0.9,Resting
2025-12-30 11:30:00,64,0.0,6,0.88,Resting
2025-12-30 11:35:00,67,0.0,2,0.75,Resting
2025-12-30 11:40:00,57,0.0,8,0.89,Resting
2025-12-30 11:45:00,64,0.0,7,0.92,Resting
2025-12-30 11:50:00,62,0.0,5,0.83,Resting
2025-12-30 11:55:00,66,0.0,9,1.03,Resting
2025-12-30 12:00:00,127,0.0,104,5.43,Running
2025-12-30 12:05:00,125,0.0,128,6.37,Running
2025-12-30 12:10:00,132,0.0,122,6.2,Running
2025-12-30 12:15:00,136,0.0,143,7.08,Running
2025-12-30 12:20:00,127,0.0,126,6.32,Running
2025-12-30 12:25:00,129,0.0,135,6.7,Running
2025-12-30 12:30:00,128,0.0,145,7.08,Running
2025-12-30 12:35:00,126,0.0,149,7.23,Running
2025-12-30 12:40:00,127,0.0,115,5.88,Running
2025-12-30 12:45:00,140,0.0,138,6.93,Running
2025-12-30 12:50:00,130,0.0,116,5.94,Running
2025-12-30 12:55:00,127,0.0,118,6.0,Running
2025-12-30 13:00:00,126,0.0,121,6.1,Running
2025-12-30 13:05:00,130,0.0,141,6.94,Running
2025-12-30 13:10:00,123,0.0,148,7.16,Running
2025-12-30 13:15:00,131,0.0,117,6.0,Running
2025-12-30 13:20:00,134,0.0,114,5.91,Running
2025-12-30 13:25:00,133,0.0,149,7.3,Running
2025-12-30 13:30:00,130,0.0,109,5.67,Running
2025-12-30 13:35:00,130,0.0,101,5.35,Running
2025-12-30 13:40:00,139,0.0,133,6.72,Running
2025-12-30 13:45:00,135,0.0,103,5.47,Running
2025-12-30 13:50:00,137,0.0,125,6.38,Running
2025-12-30 13:55:00,135,0.0,136,6.8,Running
2025-12-30 14:00:00,87,0.0,63,3.39,Walking
2025-12-30 14:05:00,85,0.0,64,3.41,Walking
2025-12-30 14:10:00,82,0.0,68,3.55,Walking
2025-12-30 14:15:00,84,0.0,46,2.68,Walking
2025-12-30 14:20:00,81,0.0,48,2.74,Walking
2025-12-30 14:25:00,79,0.0,63,3.31,Walking
2025-12-30 14:30:00,82,0.0,54,2.99,Walking
2025-12-30 14:35:00,90,0.0,53,3.03,Walking
2025-12-30 14:40:00,88,0.0,44,2.64,Walking
2025-12-30 14:45:00,96,0.0,42,2.65,Walking
2025-12-30 14:50:00,88,0.0,50,2.89,Walking
2025-12-30 14:55:00,83,0.0,39,2.4,Walking
2025-12-30 15:00:00,87,0.0,56,3.12,Walking
2025-12-30 15:05:00,85,0.0,45,2.65,Walking
2025-12-30 15:10:00,80,0.0,51,2.84,Walking
2025-12-30 15:15:00,87,0.0,53,3.0,Walking
2025-12-30 15:20:00,77,0.0,52,2.86,Walking
2025-12-30 15:25:00,78,0.0,59,3.15,Walking
2025-12-30 15:30:00,83,0.0,37,2.31,Walking
2025-12-30 15:35:00,93,0.0,63,3.45,Walking
2025-12-30 15:40:00,87,0.0,67,3.55,Walking
2025-12-30 15:45:00,86,0.0,43,2.58,Walking
2025-12-30 15:50:00,85,0.0,64,3.41,Walking
2025-12-30 15:55:00,86,0.0,59,3.23,Walking
2025-12-30 16:00:00,88,0.0,64,3.44,Walking
2025-12-30 16:05:00,82,0.0,56,3.07,Walking
2025-12-30 16:10:00,81,0.0,53,2.94,Walking
2025-12-30 16:15:00,88,0.0,45,2.69,Walking
2025-12-30 16:20:00,82,0.0,69,3.58,Walking
2025-12-30 16:25:00,90,0.0,57,3.18,Walking
2025-12-30 16:30:00,88,0.0,58,3.21,Walking
2025-12-30 16:35:00,81,0.0,44,2.58,Walking
2025-12-30 16:40:00,89,0.0,41,2.54,Walking
2025-12-30 16:45:00,83,0.0,33,2.16,Walking
2025-12-30 16:50:00,88,0.0,62,3.36,Walking
2025-12-30 16:55:00,80,0.0,69,3.56,Walking
2025-12-30 17:00:00,83,0.0,52,2.92,Walking
2025-12-30 17:05:00,93,0.0,62,3.41,Walking
2025-12-30 17:10:00,79,0.0,50,2.79,Walking
2025-12-30 17:15:00,92,0.0,51,2.97,Walking
2025-12-30 17:20:00,86,0.0,52,2.95,Walking
2025-12-30 17:25:00,86,0.0,63,3.39,Walking
2025-12-30 17:30:00,80,0.0,58,3.12,Walking
2025-12-30 17:35:00,88,0.0,61,3.32,Walking
2025-12-30 17:40:00,93,0.0,61,3.37,Walking
2025-12-30 17:45:00,87,0.0,51,2.91,Walking
2025-12-30 17:50:00,87,0.0,59,3.24,Walking
2025-12-30 17:55:00,77,0.0,43,2.5,Walking
2025-12-30 18:00:00,123,0.0,118,5.96,Workout
2025-12-30 18:05:00,114,0.0,95,4.95,Workout
2025-12-30 18:10:00,122,0.0,65,3.83,Workout
2025-12-30 18:15:00,123,0.0,68,3.95,Workout
2025-12-30 18:20:00,117,0.0,116,5.82,Workout
2025-12-30 18:25:00,125,0.0,62,3.73,Workout
2025-12-30 18:30:00,123,0.0,107,5.51,Workout
2025-12-30 18:35:00,122,0.0,88,4.74,Workout
2025-12-30 18:40:00,124,0.0,75,4.24,Workout
2025-12-30 18:45:00,119,0.0,70,4.0,Workout
2025-12-30 18:50:00,122,0.0,100,5.23,Workout
2025-12-30 18:55:00,119,0.0,94,4.96,Workout
2025-12-30 19:00:00,124,0.0,111,5.69,Workout
2025-12-30 19:05:00,120,0.0,74,4.17,Workout
2025-12-30 19:10:00,124,0.0,112,5.73,Workout
2025-12-30 19:15:00,117,0.0,99,5.13,Workout
2025-12-30 19:20:00,125,0.0,94,5.01,Workout
2025-12-30 19:25:00,113,0.0,95,4.94,Workout
2025-12-30 19:30:00,125,0.0,103,5.37,Workout
2025-12-30 19:35:00,115,0.0,72,4.04,Workout
2025-12-30 19:40:00,118,0.0,74,4.14,Workout
2025-12-30 19:45:00,119,0.0,74,4.15,Workout
2025-12-30 19:50:00,115,0.0,75,4.16,Workout
2025-12-30 19:55:00,119,0.0,106,5.43,Workout
2025-12-30 20:00:00,63,0.0,8,0.95,Resting
2025-12-30 20:05:00,70,0.0,1,0.75,Resting
2025-12-30 20:10:00,69,0.0,5,0.89,Resting
2025-12-30 20:15:00,66,0.0,8,0.98,Resting
2025-12-30 20:20:00,68,0.0,1,0.73,Resting
2025-12-30 20:25:00,62,0.0,1,0.67,Resting
2025-12-30 20:30:00,66,0.0,5,0.87,Resting
2025-12-30 20:35:00,71,0.0,1,0.76,Resting
2025-12-30 20:40:00,63,0.0,1,0.68,Resting
2025-12-30 20:45:00,63,0.0,9,1.0,Resting
2025-12-30 20:50:00,69,0.0,6,0.94,Resting
2025-12-30 20:55:00,60,0.0,2,0.68,Resting
2025-12-30 21:00:00,67,0.0,6,0.91,Resting
2025-12-30 21:05:00,62,0.0,3,0.74,Resting
2025-12-30 21:10:00,65,0.0,8,0.97,Resting
2025-12-30 21:15:00,65,0.0,9,1.02,Resting
2025-12-30 21:20:00,69,0.0,6,0.93,Resting
2025-12-30 21:25:00,67,0.0,3,0.8,Resting
2025-12-30 21:30:00,66,0.0,8,0.98,Resting
2025-12-30 21:35:00,69,0.0,1,0.73,Resting
2025-12-30 21:40:00,64,0.0,9,1.01,Resting
2025-12-30 21:45:00,74,0.0,8,1.07,Resting
2025-12-30 21:50:00,60,0.0,9,0.96,Resting
2025-12-30 21:55:00,67,0.0,8,0.99,Resting
2025-12-30 22:00:00,62,0.0,6,0.86,Resting
2025-12-30 22:05:00,60,0.0,6,0.84,Resting
2025-12-30 22:10:00,60,0.0,2,0.69,Resting
2025-12-30 22:15:00,71,0.0,6,0.96,Resting
2025-12-30 22:20:00,67,0.0,0,0.67,Resting
